NAME,median_household_income,median_earnings,state,public use microdata area,state_fips,puma_code,puma_full_id
"Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities PUMA; Arizona",62377.0,31470.0,04,00805,04,00805,0400805
"Pinal County (West)--Maricopa, Casa Grande & Eloy (Southeast) Cities PUMA; Arizona",58003.0,33873.0,04,00807,04,00807,0400807
"Tucson (West) & Marana Cities PUMA, Arizona",62569.0,33880.0,04,00202,04,00202,0400202
"Gila, Graham, Greenlee & Pinal (East) Counties PUMA; Arizona",50030.0,29677.0,04,00800,04,00800,0400800
"Coconino County--Flagstaff City PUMA, Arizona",59000.0,25701.0,04,00400,04,00400,0400400
"Maricopa County (West) & Gila River Indian Community (Northwest) PUMA, Arizona",73903.0,37298.0,04,00134,04,00134,0400134
"Pickens & Oconee Counties--Easley & Clemson Cities PUMA, South Carolina",50526.0,27272.0,45,00101,45,00101,4500101
"Greenville County (North)--Greer City (North & West) & Taylors (Central & East) PUMA, South Carolina",66331.0,35457.0,45,00102,45,00102,4500102
"Greenville County (North Central & Outside Greenville City)--Wade Hampton & Berea PUMA, South Carolina",56212.0,30866.0,45,00103,45,00103,4500103
"Greenville (South) & Laurens Counties--Simpsonville, Laurens & Clinton Cities PUMA; South Carolina",59209.0,32830.0,45,00105,45,00105,4500105
"Greenville County (Central)--Greenville & Mauldin Cities PUMA, South Carolina",61620.0,37149.0,45,00104,45,00104,4500104
"York County (West & Outside Rock Hill City) PUMA, South Carolina",72224.0,41403.0,45,00501,45,00501,4500501
"York County (East)--Rock Hill City & Fort Mill Town PUMA, South Carolina",65541.0,35489.0,45,00502,45,00502,4500502
"Aiken & Edgefield Counties--Aiken & North Augusta Cities PUMA, South Carolina",53281.0,31942.0,45,01500,45,01500,4501500
"Spartanburg County (Outside Spartanburg City)--Greer City (East) PUMA, South Carolina",59460.0,34402.0,45,00302,45,00302,4500302
"Spartanburg County (Central)--Spartanburg City PUMA, South Carolina",45883.0,28215.0,45,00301,45,00301,4500301
"Beaufort & Jasper Counties--Hilton Head Island, Bluffton Towns & Beaufort City PUMA; South Carolina",67723.0,31551.0,45,01400,45,01400,4501400
"Sumter, Clarendon, Williamsburg & Lee Counties--Sumter City PUMA; South Carolina",42802.0,28585.0,45,00800,45,00800,4500800
"Orangeburg, Colleton, Barnwell, Hampton, Bamberg & Allendale Counties PUMA; South Carolina",36996.0,26346.0,45,01300,45,01300,4501300
"Cherokee, Newberry, Chester & Union Counties PUMA; South Carolina",41873.0,28496.0,45,00400,45,00400,4500400
"Horry County (West & North)--Conway City & Red Hill PUMA, South Carolina",51025.0,26465.0,45,01101,45,01101,4501101
"Horry County (Southeast)--Myrtle Beach, North Myrtle Beach Cities & Socastee (East) PUMA; South Carolina",51958.0,28635.0,45,01102,45,01102,4501102
"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities PUMA; Alabama",60571.0,38357.0,01,01304,01,01304,0101304
"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities PUMA; Alabama",55615.0,35202.0,01,01305,01,01305,0101305
"Hawaii County PUMA, Hawaii",65401.0,33269.0,15,00200,15,00200,1500200
"Maui, Kalawao & Kauai Counties PUMA; Hawaii",83762.0,38426.0,15,00100,15,00100,1500100
"Honolulu County--Ewa PUMA, Hawaii",105420.0,43777.0,15,00308,15,00308,1500308
"Honolulu County--Moanalua to Pearl City PUMA, Hawaii",88612.0,41573.0,15,00306,15,00306,1500306
"Honolulu County--Nuuanu to Kalihi PUMA, Hawaii",72569.0,36185.0,15,00305,15,00305,1500305
"Honolulu County--Tantalus to Waikiki PUMA, Hawaii",65787.0,41058.0,15,00304,15,00304,1500304
"Honolulu County--East Honolulu to Kapahulu PUMA, Hawaii",110362.0,48350.0,15,00303,15,00303,1500303
"Honolulu County--Koolaupoko PUMA, Hawaii",112648.0,42756.0,15,00302,15,00302,1500302
"Honolulu County--Central Oahu PUMA, Hawaii",96150.0,41467.0,15,00307,15,00307,1500307
"Honolulu County--Rural Oahu PUMA, Hawaii",74218.0,31925.0,15,00301,15,00301,1500301
"Union County (Northeast)--Elizabeth City PUMA, New Jersey",50647.0,29509.0,34,01800,34,01800,3401800
"Union County (Southeast)--Linden, Rahway Cities & Roselle Borough (South) PUMA; New Jersey",78605.0,43786.0,34,01904,34,01904,3401904
"Essex County (Southeast)--Newark City (North & East) PUMA, New Jersey",40758.0,30048.0,34,01301,34,01301,3401301
"Essex County (Southeast)--Newark City (Southwest) PUMA, New Jersey",33045.0,28023.0,34,01302,34,01302,3401302
"Essex County (South Central)--East Orange City PUMA, New Jersey",55046.0,34664.0,34,01402,34,01402,3401402
"Essex County (Northwest) PUMA, New Jersey",135503.0,68481.0,34,01403,34,01403,3401403
"Union County (North Central)--Roselle Park Borough PUMA, New Jersey",86994.0,44081.0,34,01901,34,01901,3401901
"Union County (Southwest)--Plainfield City & Westfield Town (South) PUMA, New Jersey",92466.0,44596.0,34,01903,34,01903,3401903
"Union County (Northwest)--Summit City & Westfield Town (North) PUMA, New Jersey",140596.0,73871.0,34,01902,34,01902,3401902
"Mercer County (South) PUMA, New Jersey",86599.0,43177.0,34,02303,34,02303,3402303
"Mercer County (West Central)--Trenton City PUMA, New Jersey",50395.0,29579.0,34,02301,34,02301,3402301
"Mercer County (North)--Princeton Borough PUMA, New Jersey",122559.0,57049.0,34,02302,34,02302,3402302
"Bergen County (West Central)--Fair Lawn Borough, Garfield City & Lodi Borough PUMA; New Jersey",83265.0,45028.0,34,00304,34,00304,3400304
"Northeast Vermont--Washington, Caledonia, Orleans, Lamoille & Essex Counties PUMA; Vermont",59474.0,34027.0,50,00200,50,00200,5000200
"Phoenix (Southwest) & Tolleson Cities PUMA, Arizona",64092.0,31657.0,04,00121,04,00121,0400121
"Maricopa County--Glendale City (South) PUMA, Arizona",47629.0,29306.0,04,00124,04,00124,0400124
"Maricopa County--Peoria City (South & Central) PUMA, Arizona",66302.0,37134.0,04,00127,04,00127,0400127
"Maricopa County--Glendale City (North) PUMA, Arizona",67261.0,36274.0,04,00126,04,00126,0400126
"Phoenix City (North) PUMA, Arizona",74285.0,41046.0,04,00128,04,00128,0400128
"Maricopa County--Scottsdale City (Southwest) & Paradise Valley Town PUMA, Arizona",82023.0,50468.0,04,00110,04,00110,0400110
"Maricopa County--Tempe City (North) PUMA, Arizona",51642.0,27484.0,04,00109,04,00109,0400109
"Maricopa County--Chandler City (Northeast) PUMA, Arizona",69878.0,37921.0,04,00106,04,00106,0400106
"Phoenix City (South) PUMA, Arizona",51944.0,29003.0,04,00119,04,00119,0400119
"Phoenix City--Maryvale (West) PUMA, Arizona",50428.0,26428.0,04,00123,04,00123,0400123
"South Central Arkansas PUMA, Arkansas",41118.0,30205.0,05,01900,05,01900,0501900
"Baxter, Boone, Carroll, Marion, Madison, Newton & Searcy Counties PUMA; Arkansas",43093.0,27361.0,05,00300,05,00300,0500300
"Southwest Arkansas PUMA, Arkansas",44245.0,30048.0,05,02000,05,02000,0502000
"Southeast Arkansas PUMA, Arkansas",41841.0,31878.0,05,01800,05,01800,0501800
"Pope, Johnson, Yell, Conway & Perry Counties PUMA; Arkansas",44339.0,26539.0,05,01300,05,01300,0501300
"Logan, Polk, Franklin, Sevier, Howard & Scott Counties PUMA; Arkansas",42024.0,26565.0,05,01500,05,01500,0501500
"Independence, Cleburne, Van Buren, Sharp, Izard, Stone & Fulton Counties PUMA; Arkansas",42282.0,26179.0,05,00400,05,00400,0500400
"Sebastian & Crawford Counties PUMA, Arkansas",48236.0,30361.0,05,01400,05,01400,0501400
"Washington County PUMA, Arkansas",52380.0,31400.0,05,00200,05,00200,0500200
"St. Francis, Poinsett, Phillips, Cross, Lee & Monroe Counties PUMA; Arkansas",37146.0,28610.0,05,00700,05,00700,0500700
"Jefferson, Grant & Arkansas (Northwest) Counties PUMA; Arkansas",44930.0,31439.0,05,01700,05,01700,0501700
"Craighead (West), Greene, Randolph, Lawrence & Clay Counties PUMA; Arkansas",46899.0,29097.0,05,00500,05,00500,0500500
"Garland, Hot Spring, Clark & Montgomery Counties PUMA; Arkansas",46336.0,26752.0,05,01600,05,01600,0501600
"Crittenden, Mississippi & Craighead (East) Counties PUMA; Arkansas",43728.0,31145.0,05,00600,05,00600,0500600
"White, Jackson, Prairie & Woodruff Counties PUMA; Arkansas",42886.0,28124.0,05,00800,05,00800,0500800
"Faulkner & Lonoke Counties PUMA, Arkansas",56179.0,34164.0,05,01100,05,01100,0501100
"Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities PUMA; Arkansas",53020.0,34511.0,05,00900,05,00900,0500900
"Pulaski County (Central)--Little Rock City PUMA, Arkansas",52848.0,35307.0,05,01000,05,01000,0501000
"Saline County PUMA, Arkansas",66876.0,40114.0,05,01200,05,01200,0501200
"Benton County PUMA, Arkansas",71556.0,37969.0,05,00100,05,00100,0500100
"Maricopa County--Surprise City (Central) PUMA, Arizona",71334.0,39990.0,04,00131,04,00131,0400131
"Maricopa County--El Mirage City & Sun City PUMA, Arizona",50802.0,30711.0,04,00130,04,00130,0400130
"Phoenix (Far North) & Peoria (Northwest) Cities PUMA, Arizona",97669.0,51390.0,04,00129,04,00129,0400129
"Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town PUMA, Arizona",89646.0,51735.0,04,00111,04,00111,0400111
"Butler County (North & West)--Middletown, Oxford & Trenton Cities PUMA; Ohio",56623.0,28306.0,39,05403,39,05403,3905403
"Warren County (East)--Lebanon & Springboro (East) Cities PUMA, Ohio",94254.0,45304.0,39,05301,39,05301,3905301
"Warren County (West)--Mason, Franklin & Springboro (West) Cities PUMA; Ohio",86153.0,45082.0,39,05302,39,05302,3905302
"Licking County PUMA, Ohio",67736.0,37101.0,39,03800,39,03800,3903800
"Trumbull County (South Central)--Warren & Niles Cities PUMA, Ohio",41611.0,28965.0,39,01600,39,01600,3901600
"Stark County (Central)--Canton & North Canton Cities PUMA, Ohio",45698.0,27130.0,39,03200,39,03200,3903200
"Stark County (West)--Massillon City PUMA, Ohio",61054.0,36432.0,39,03100,39,03100,3903100
"Summit County (Central)--Akron (West) & Cuyahoga Falls (West) Cities PUMA, Ohio",43556.0,30062.0,39,01804,39,01804,3901804
"Summit County (Central)--Akron City (East) PUMA, Ohio",40092.0,26296.0,39,01803,39,01803,3901803
"Summit County (South)--Barberton, Green & New Franklin Cities PUMA; Ohio",64334.0,37071.0,39,01805,39,01805,3901805
"Maricopa County--Goodyear, Glendale (West) & Litchfield Park (Northwest) Cities PUMA; Arizona",89264.0,41085.0,04,00132,04,00132,0400132
"Whatcom County--Bellingham City PUMA, Washington",65420.0,33338.0,53,10100,53,10100,5310100
"Skagit, Island & San Juan Counties PUMA; Washington",70471.0,36691.0,53,10200,53,10200,5310200
"Lewis, Klickitat & Skamania Counties PUMA; Washington",56944.0,32085.0,53,11000,53,11000,5311000
"Pierce County (Northwest)--Peninsula Region & Tacoma City (West) PUMA, Washington",86150.0,44047.0,53,11502,53,11502,5311502
"Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge PUMA; Washington",88900.0,46167.0,53,11507,53,11507,5311507
"Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities PUMA, Washington",92974.0,49933.0,53,11505,53,11505,5311505
"Pierce County (Central)--Tacoma City (Central) PUMA, Washington",63635.0,39560.0,53,11501,53,11501,5311501
"Hidalgo County (East)--Alamo & Donna Cities PUMA, Texas",36709.0,21526.0,48,06802,48,06802,4806802
"Hidalgo County (North Central)--Edinburg City PUMA, Texas",48024.0,25948.0,48,06804,48,06804,4806804
"Orange & Hardin Counties PUMA, Texas",62294.0,38489.0,48,04200,48,04200,4804200
"Central Texas COG--Bell County (West)--Killeen & Harker Heights Cities PUMA, Texas",52661.0,30903.0,48,03501,48,03501,4803501
"Parker County PUMA, Texas",84189.0,40082.0,48,02400,48,02400,4802400
"Houston-Galveston Area Council--Montgomery County (Northeast)--Conroe City (East) PUMA, Texas",64955.0,35889.0,48,04501,48,04501,4804501
"Houston-Galveston Area Council--Montgomery County (Southeast) PUMA, Texas",90490.0,47428.0,48,04504,48,04504,4804504
"Houston-Galveston Area Council--Montgomery County (West)--Conroe City (West) PUMA, Texas",87078.0,44366.0,48,04502,48,04502,4804502
"Houston-Galveston Area Council--Montgomery County (South)--The Woodlands (North) PUMA, Texas",104271.0,54030.0,48,04503,48,04503,4804503
"Dallas County (Northeast)--Rowlett & Garland (Northeast) Cities PUMA, Texas",89226.0,41145.0,48,02301,48,02301,4802301
"Dallas County (Northeast)--Garland (Northwest) & Richardson (East) Cities PUMA, Texas",72058.0,34062.0,48,02308,48,02308,4802308
"Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities PUMA; Texas",93920.0,58870.0,48,02322,48,02322,4802322
"Dallas County (East)--Mesquite City (Central & Southeast) PUMA, Texas",66014.0,34379.0,48,02303,48,02303,4802303
"Dallas County (Southeast)--Dallas City (Southeast) PUMA, Texas",41459.0,27320.0,48,02304,48,02304,4802304
"Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities PUMA, Texas",61448.0,34413.0,48,02321,48,02321,4802321
"Dallas County (Northeast)--Garland City (South) PUMA, Texas",55148.0,30766.0,48,02302,48,02302,4802302
"Dallas County (West)--Irving (South) & Grand Prairie (North) Cities PUMA, Texas",56308.0,28367.0,48,02320,48,02320,4802320
"Heart of Texas COG--McLennan County--Waco (Outer), Hewitt & Robinson Cities PUMA; Texas",70155.0,37071.0,48,03802,48,03802,4803802
"Heart of Texas COG--McLennan County--Waco City (Central) PUMA, Texas",34041.0,21371.0,48,03801,48,03801,4803801
"Alamo Area COG (Northeast)--Guadalupe County PUMA, Texas",75774.0,38088.0,48,05700,48,05700,4805700
"Ark-Tex COG (West) PUMA, Texas",50151.0,30238.0,48,01000,48,01000,4801000
"East Texas COG (Central)--Smith County (Outside Tyler City) PUMA, Texas",65002.0,33958.0,48,01501,48,01501,4801501
"East Texas COG (Central)--Smith County (West)--Tyler City PUMA, Texas",54507.0,30363.0,48,01502,48,01502,4801502
"Harris County (North)--Houston City (North)--I-45, Between Beltway TX-8 & FM-1960 PUMA; Texas",44034.0,27371.0,48,04626,48,04626,4804626
"Harris County (Far North)--Spring PUMA, Texas",74215.0,38862.0,48,04627,48,04627,4804627
"Harris County (Far Northwest)--Katy City (Northeast) PUMA, Texas",99617.0,50259.0,48,04632,48,04632,4804632
"Houston City (Southwest)--Between Loop I-610 & Beltway TX-8 PUMA, Texas",53024.0,32225.0,48,04616,48,04616,4804616
"Houston-Galveston Area Council--Liberty & Chambers Counties PUMA, Texas",59823.0,37623.0,48,04400,48,04400,4804400
"Panhandle Regional Planning Commission--Potter County--Amarillo City (North) PUMA, Texas",43652.0,29226.0,48,00200,48,00200,4800200
"Coastal Bend COG (Southeast) & Willacy County PUMA, Texas",42906.0,25922.0,48,06900,48,06900,4806900
"Jefferson County (Outside Beaumont City)--Port Arthur City PUMA, Texas",53157.0,35171.0,48,04302,48,04302,4804302
"Jefferson County (North Central)--Beaumont City PUMA, Texas",48003.0,31673.0,48,04301,48,04301,4804301
"Bergen County (Southwest)--Rutherford, North Arlington & Hasbrouck Heights Boroughs PUMA; New Jersey",88213.0,50396.0,34,00302,34,00302,3400302
"Bergen County (North Central)--Bergenfield, Paramus, Dumont & New Milford Boroughs PUMA; New Jersey",109962.0,52916.0,34,00307,34,00307,3400307
"Bergen County (South Central)--Hackensack & Englewood (West) Cities PUMA, New Jersey",84493.0,45609.0,34,00301,34,00301,3400301
"Bergen County (Southeast)--Fort Lee, Cliffside Park & Palisades Park Boroughs PUMA; New Jersey",85774.0,50963.0,34,00303,34,00303,3400303
"Bergen County (East)--Tenafly, Park Ridge & Cresskill Boroughs PUMA; New Jersey",151626.0,69607.0,34,00305,34,00305,3400305
"Bergen County (Central)--Ridgewood Village, Glen Rock & Westwood Boroughs PUMA; New Jersey",157926.0,70354.0,34,00308,34,00308,3400308
"Bergen County (Northwest)--Ramsey, Oakland & Franklin Lakes Boroughs PUMA; New Jersey",134391.0,63363.0,34,00306,34,00306,3400306
"Essex County (Northeast) PUMA, New Jersey",83619.0,47636.0,34,01401,34,01401,3401401
"Essex County (Southwest) PUMA, New Jersey",139077.0,66386.0,34,01404,34,01404,3401404
"Hudson County (North)--West New York, Secaucus & Guttenberg Towns PUMA; New Jersey",70185.0,36823.0,34,00701,34,00701,3400701
"Hudson County (Northeast)--Union City & Hoboken Cities PUMA, New Jersey",84527.0,53107.0,34,00702,34,00702,3400702
"Hudson County (Central)--Jersey City (North) PUMA, New Jersey",97727.0,65996.0,34,00601,34,00601,3400601
"Hudson County (Central)--Jersey City (South) PUMA, New Jersey",56631.0,34672.0,34,00602,34,00602,3400602
"Hudson County (South & West)--Bayonne City, Kearney & Harrison Towns PUMA; New Jersey",72063.0,40527.0,34,00703,34,00703,3400703
"Salem & Cumberland (North) Counties--Bridgeton City PUMA, New Jersey",60884.0,34085.0,34,02500,34,02500,3402500
"Monmouth County (Northwest)--Keansburg Borough PUMA, New Jersey",106675.0,52918.0,34,01105,34,01105,3401105
"Monmouth County (Southeast)--Tinton Falls Borough (South) PUMA, New Jersey",89936.0,48380.0,34,01101,34,01101,3401101
"Monmouth County (Northeast)--Red Bank & Tinton Falls (North) Boroughs PUMA, New Jersey",110850.0,52725.0,34,01104,34,01104,3401104
"Roanoke Valley-Alleghany Regional Commission (Roanoke, Salem Cities & Vinton Town) PUMA; Virginia",49005.0,31911.0,51,51044,51,51044,5151044
"West Piedmont Planning District Commission PUMA, Virginia",41557.0,29012.0,51,51097,51,51097,5151097
"Campbell, Claiborne, Scott, Morgan & Hancock Counties PUMA; Tennessee",39585.0,28242.0,47,00900,47,00900,4700900
"Cumberland, White, Fentress & Van Buren Counties PUMA; Tennessee",46095.0,27427.0,47,00800,47,00800,4700800
"Robertson, Dickson, Cheatham & Hickman Counties PUMA; Tennessee",60505.0,35002.0,47,00400,47,00400,4700400
"Land Between the Lakes--Weakley, Henry, Carroll, Humphreys, Benton & Houston Counties PUMA; Tennessee",42508.0,27413.0,47,00200,47,00200,4700200
"Anderson, Union & Knox (North) Counties--Oak Ridge (East) & Clinton Cities PUMA; Tennessee",51861.0,32123.0,47,01601,47,01601,4701601
"Sevier & Jefferson Counties PUMA, Tennessee",51800.0,27109.0,47,01500,47,01500,4701500
"Hamblen, Cocke & Grainger Counties PUMA; Tennessee",42166.0,27648.0,47,01400,47,01400,4701400
"Madison & Chester Counties--Jackson City PUMA, Tennessee",49014.0,31123.0,47,03000,47,03000,4703000
"Rhea, Marion, Sequatchie, Grundy, Bledsoe & Meigs Counties PUMA; Tennessee",47235.0,27574.0,47,02100,47,02100,4702100
"Henderson, Hardeman, McNairy, Hardin, Haywood & Decatur Counties PUMA; Tennessee",41162.0,30761.0,47,02900,47,02900,4702900
"Warren, Macon, Smith, DeKalb, Cannon & Trousdale Counties PUMA; Tennessee",45658.0,31506.0,47,00600,47,00600,4700600
"Lawrence, Giles, Wayne, Lewis & Perry Counties PUMA; Tennessee",44464.0,29412.0,47,02800,47,02800,4702800
"Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties PUMA; Tennessee",43804.0,30281.0,47,00100,47,00100,4700100
"Blount County PUMA, Tennessee",60301.0,32344.0,47,01700,47,01700,4701700
"Bradley, McMinn & Polk Counties--Cleveland City PUMA; Tennessee",49672.0,30519.0,47,01900,47,01900,4701900
"Washington County--Johnson City PUMA, Tennessee",48923.0,30102.0,47,01300,47,01300,4701300
"Coffee, Franklin, Lincoln & Moore Counties PUMA; Tennessee",51238.0,31165.0,47,02200,47,02200,4702200
"Greene, Carter, Unicoi & Johnson Counties PUMA; Tennessee",41917.0,28059.0,47,01200,47,01200,4701200
"Putnam, Overton, Jackson, Clay & Pickett Counties PUMA; Tennessee",41992.0,28012.0,47,00700,47,00700,4700700
"Montgomery & Stewart Counties--Clarksville City PUMA, Tennessee",60256.0,33475.0,47,00300,47,00300,4700300
"Hawkins & Sullivan (Northwest) Counties--Kingsport City PUMA, Tennessee",42294.0,29191.0,47,01000,47,01000,4701000
"Suffolk County (North Central)--Brookhaven Town (North) PUMA, New York",114587.0,50973.0,36,03304,36,03304,3603304
"South Plains Association of Governments--Lubbock County--Lubbock City (Central) PUMA, Texas",41903.0,21894.0,48,00501,48,00501,4800501
"North Texas Regional Planning Commission--Wichita County--Wichita Falls City PUMA, Texas",49710.0,27481.0,48,00700,48,00700,4800700
"Alamo Area COG (Southwest) PUMA, Texas",59160.0,29821.0,48,06100,48,06100,4806100
"Central Texas COG--Bell County (North, East & South)--Temple & Belton Cities PUMA; Texas",58983.0,31505.0,48,03502,48,03502,4803502
"Coastal Bend COG--Nueces County (Central)--Corpus Christi City (South Central) PUMA, Texas",64392.0,33527.0,48,06603,48,06603,4806603
"Coastal Bend COG--Nueces County (Central)--Corpus Christi City (North Central) PUMA, Texas",42519.0,26830.0,48,06602,48,06602,4806602
"Coastal Bend COG--Nueces County--Corpus Christi City (Outer) PUMA, Texas",66609.0,38002.0,48,06601,48,06601,4806601
"Deep East Texas COG (Central)--Angelina & Nacogdoches Counties PUMA, Texas",47279.0,26040.0,48,04000,48,04000,4804000
"Ark-Tex COG (East)--Bowie & Cass Counties PUMA, Texas",50666.0,33906.0,48,01100,48,01100,4801100
"Ellis County PUMA, Texas",79775.0,39209.0,48,02101,48,02101,4802101
"North Central Texas COG (West)--Hood, Erath, Palo Pinto & Somervell Counties PUMA; Texas",62429.0,32829.0,48,02200,48,02200,4802200
"Alamo Area COG (Northeast)--Comal County PUMA, Texas",80781.0,40410.0,48,05800,48,05800,4805800
"Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties PUMA, Texas",58553.0,31883.0,48,05600,48,05600,4805600
"Brazos Valley COG (Outside Brazos County) & Milam County PUMA, Texas",54748.0,31112.0,48,03601,48,03601,4803601
"Houston-Galveston Area Council (West) PUMA, Texas",55633.0,32091.0,48,05000,48,05000,4805000
"Central Texas COG (West), Burnet & Llano Counties PUMA; Texas",56968.0,28614.0,48,03400,48,03400,4803400
"Capital Area COG (Southwest)--Hays County PUMA, Texas",68738.0,33508.0,48,05400,48,05400,4805400
"San Antonio (Northeast), Kirby & Windcrest Cities PUMA; Texas",52765.0,29856.0,48,05913,48,05913,4805913
"San Antonio City (Northeast)--Inside Loop I-410 PUMA, Texas",51994.0,30519.0,48,05902,48,05902,4805902
"San Antonio City (West)--Inside Loop I-410 PUMA, Texas",36112.0,22167.0,48,05905,48,05905,4805905
"Bexar County (North)--San Antonio City (Far North) & Timberwood Park PUMA, Texas",99025.0,51609.0,48,05915,48,05915,4805915
"San Antonio City (Central) PUMA, Texas",33753.0,25243.0,48,05901,48,05901,4805901
"San Antonio (Northwest) & Leon Valley Cities PUMA, Texas",67728.0,34040.0,48,05909,48,05909,4805909
"San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410 PUMA, Texas",54746.0,31241.0,48,05910,48,05910,4805910
"San Antonio City (North), Hollywood Park Town & Shavano Park City PUMA; Texas",65053.0,37053.0,48,05911,48,05911,4805911
"San Antonio City (Northeast)--Between Loop TX-1604 & Loop I-410 PUMA, Texas",65317.0,34495.0,48,05912,48,05912,4805912
"San Antonio City (Northwest)--Inside Loop I-410 PUMA, Texas",42418.0,26644.0,48,05904,48,05904,4805904
"Texoma COG--Grayson, Cooke & Fannin Counties PUMA; Texas",59009.0,33098.0,48,00800,48,00800,4800800
"Hidalgo County (Southeast)--Weslaco & Mercedes Cities PUMA, Texas",37886.0,21309.0,48,06801,48,06801,4806801
"Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities PUMA; Texas",40943.0,23676.0,48,06803,48,06803,4806803
"Hidalgo County (Southwest)--Mission City PUMA, Texas",46804.0,24263.0,48,06806,48,06806,4806806
"Hidalgo County (North & West) PUMA, Texas",32349.0,18186.0,48,06807,48,06807,4806807
"Hidalgo County (Central)--McAllen City PUMA, Texas",48805.0,26427.0,48,06805,48,06805,4806805
"Sherburne & Benton Counties PUMA, Minnesota",77980.0,41099.0,27,01000,27,01000,2701000
"Itasca, Carlton (South), Cass & Aitkin Counties--Grand Rapids City PUMA; Minnesota",56622.0,33137.0,27,00300,27,00300,2700300
"Hennepin County--Edina, St. Louis Park & Hopkins Cities PUMA; Minnesota",85444.0,53954.0,27,01408,27,01408,2701408
"Hennepin County--Minneapolis City (Southwest) PUMA, Minnesota",75072.0,49804.0,27,01407,27,01407,2701407
"Hennepin County--Brooklyn Center, Golden Valley, New Hope & Robbinsdale Cities PUMA; Minnesota",70318.0,40313.0,27,01404,27,01404,2701404
"Hennepin County--Eden Prairie & Minnetonka Cities PUMA, Minnesota",107918.0,59424.0,27,01409,27,01409,2701409
"Hennepin County--Minneapolis City (Southeast) PUMA, Minnesota",66422.0,38853.0,27,01406,27,01406,2701406
"Hennepin County--Minneapolis (North) & St. Anthony Cities PUMA, Minnesota",55171.0,29302.0,27,01405,27,01405,2701405
"Johnson County PUMA, Texas",65353.0,38079.0,48,02102,48,02102,4802102
"South Texas Development Council--Webb County (North & East)--Laredo City (Outer) PUMA, Texas",63493.0,30258.0,48,06302,48,06302,4806302
"South Texas Development Council (North)--Webb County--Laredo City (Central) PUMA, Texas",37519.0,21884.0,48,06301,48,06301,4806301
"Tarrant County (Northwest)--Fort Worth (Northwest) & Saginaw Cities PUMA, Texas",92400.0,49785.0,48,02516,48,02516,4802516
"Tarrant County (West)--Fort Worth City (West) PUMA, Texas",65521.0,34774.0,48,02515,48,02515,4802515
"Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820 PUMA, Texas",51128.0,30038.0,48,02512,48,02512,4802512
"Fort Worth City (North)--East of I-35W & West of US-377 PUMA, Texas",95888.0,48296.0,48,02511,48,02511,4802511
"Tarrant County (North)--North Richland Hills (North) & Keller Cities PUMA, Texas",98946.0,47801.0,48,02510,48,02510,4802510
"Tarrant County (Northeast)--Grapevine, Southlake & Colleyville Cities PUMA; Texas",120824.0,54158.0,48,02501,48,02501,4802501
"Tarrant County (Southwest)--Fort Worth (Southwest) & Benbrook Cities PUMA, Texas",62310.0,37995.0,48,02514,48,02514,4802514
"Ada County (South)--Boise (South) & Kuna Cities PUMA, Idaho",64873.0,33976.0,16,00800,16,00800,1600800
"Ada County (Central)--Meridian (Northeast) & Boise (Far West) Cities PUMA, Idaho",73999.0,37150.0,16,00701,16,00701,1600701
"Canyon (East) & Ada (West) Counties--Nampa (Central & East) & Meridian (West) Cities PUMA, Idaho",62445.0,32368.0,16,00600,16,00600,1600600
"Ada County (Northeast)--Boise (North & West) & Garden City Cities PUMA, Idaho",59570.0,34077.0,16,00702,16,00702,1600702
"Bonneville County--Idaho Falls City PUMA, Idaho",61435.0,28777.0,16,01200,16,01200,1601200
"Canyon (South) & Owyhee Counties--Caldwell & Nampa (South & West) Cities PUMA, Idaho",59434.0,29478.0,16,00500,16,00500,1600500
"Kootenai County (Northwest)--Coeur d'Alene, Post Falls & Hayden Cities PUMA; Idaho",60574.0,31356.0,16,00200,16,00200,1600200
"Lincoln Trail Area Development District (West) PUMA, Kentucky",52293.0,33332.0,21,01300,21,01300,2101300
"Bluegrass Area Development District (Southeast) PUMA, Kentucky",48622.0,26221.0,21,02200,21,02200,2102200
"Bluegrass Area Development District (Central)--Lexington-Fayette County (Central) PUMA, Kentucky",44584.0,22726.0,21,01901,21,01901,2101901
"Bluegrass Area Development District (Central)--Lexington-Fayette County (Outer) PUMA, Kentucky",68278.0,36877.0,21,01902,21,01902,2101902
"Northern Kentucky Area Development District (North Central)--Kenton County PUMA, Kentucky",66541.0,38377.0,21,02400,21,02400,2102400
